city;city_ascii;lat;lng;country;iso2;iso3;admin_name;capital;population;id
Eden Prairie;Eden Prairie;44.8487;-93.4595;United States;US;USA;Minnesota;;63914;1840007821
Saint Francis;Saint Francis;45.3990;-93.3896;United States;US;USA;Minnesota;;6425.0;1840008905
Stewartville;Stewartville;43.8602;-92.4890;United States;US;USA;Minnesota;;6049.0;1840008985
Kasson;Kasson;44.0328;-92.7483;United States;US;USA;Minnesota;;7443.0;1840007913
Inver Grove Heights;Inver Grove Heights;44.8246;-93.0596;United States;US;USA;Minnesota;;35077;1840007858
New Hope;New Hope;45.0375;-93.3869;United States;US;USA;Minnesota;;20877;1840007829
Waconia;Waconia;44.8411;-93.7933;United States;US;USA;Minnesota;;12020.0;1840010008
Marshall;Marshall;44.4488;-95.7897;United States;US;USA;Minnesota;;13448.0;1840007879
Saint Peter;Saint Peter;44.3295;-93.9643;United States;US;USA;Minnesota;;12149.0;1840008972
Delano;Delano;45.0377;-93.7918;United States;US;USA;Minnesota;;5734.0;1840006710
Saint Joseph;Saint Joseph;45.5609;-94.3075;United States;US;USA;Minnesota;;6743;1840008882
Saint Michael;Saint Michael;45.2014;-93.6919;United States;US;USA;Minnesota;;17295;1840008901
North Branch;North Branch;45.5137;-92.9601;United States;US;USA;Minnesota;;6569.0;1840007790
South Saint Paul;South Saint Paul;44.8874;-93.0408;United States;US;USA;Minnesota;;20217;1840008948
Zimmerman;Zimmerman;45.4415;-93.5977;United States;US;USA;Minnesota;;8530.0;1840009993
Faribault;Faribault;44.2986;-93.2787;United States;US;USA;Minnesota;;24012.0;1840007889
Saint Paul Park;Saint Paul Park;44.8359;-92.9949;United States;US;USA;Minnesota;;5381;1840008917
Bloomington;Bloomington;44.8306;-93.3150;United States;US;USA;Minnesota;;85319;1840006747
Corcoran;Corcoran;45.1089;-93.5836;United States;US;USA;Minnesota;;5686;1840006744
Otsego;Otsego;45.2660;-93.6200;United States;US;USA;Minnesota;;16094;1840008899
Shakopee;Shakopee;44.7745;-93.4763;United States;US;USA;Minnesota;;40610;1840008955
Victoria;Victoria;44.8634;-93.6590;United States;US;USA;Minnesota;;8917;1840010007
Chaska;Chaska;44.8166;-93.6092;United States;US;USA;Minnesota;;26016;1840006760
Alexandria;Alexandria;45.8748;-95.3784;United States;US;USA;Minnesota;;20814.0;1840006680
Orono;Orono;44.9647;-93.5904;United States;US;USA;Minnesota;;8009;1840008927
Mendota Heights;Mendota Heights;44.8813;-93.1402;United States;US;USA;Minnesota;;11280;1840007855
Saint Louis Park;Saint Louis Park;44.9488;-93.3650;United States;US;USA;Minnesota;;48747;1840008935
Cloquet;Cloquet;46.7221;-92.4924;United States;US;USA;Minnesota;;12922.0;1840006646
Minnetrista;Minnetrista;44.9355;-93.7103;United States;US;USA;Minnesota;;7397;1840007833
Albertville;Albertville;45.2365;-93.6617;United States;US;USA;Minnesota;;7401;1840006706
Baxter;Baxter;46.3420;-94.2800;United States;US;USA;Minnesota;;8198;1840006643
Lindstrom;Lindstrom;45.3869;-92.8475;United States;US;USA;Minnesota;;8521.0;1840008892
Hugo;Hugo;45.1671;-92.9588;United States;US;USA;Minnesota;;14532;1840006739
Plymouth;Plymouth;45.0225;-93.4617;United States;US;USA;Minnesota;;77216;1840008929
Blaine;Blaine;45.1696;-93.2078;United States;US;USA;Minnesota;;62892;1840006719
Brooklyn Park;Brooklyn Park;45.1112;-93.3505;United States;US;USA;Minnesota;;79707;1840004023
Richfield;Richfield;44.8762;-93.2826;United States;US;USA;Minnesota;;35949;1840008930
Dayton;Dayton;45.1905;-93.4757;United States;US;USA;Minnesota;;5387;1840006750
Ramsey;Ramsey;45.2618;-93.4494;United States;US;USA;Minnesota;;26206;1840008904
North Saint Paul;North Saint Paul;45.0137;-92.9995;United States;US;USA;Minnesota;;12338;1840007843
Hutchinson;Hutchinson;44.8856;-94.3763;United States;US;USA;Minnesota;;13767.0;1840006756
Bemidji;Bemidji;47.4798;-94.8833;United States;US;USA;Minnesota;;16271.0;1840006600
Chisago City;Chisago City;45.3475;-92.9115;United States;US;USA;Minnesota;;5062;1840000269
Austin;Austin;43.6720;-92.9744;United States;US;USA;Minnesota;;25105.0;1840006830
Lakeville;Lakeville;44.6777;-93.2522;United States;US;USA;Minnesota;;61938;1840007859
Sauk Rapids;Sauk Rapids;45.5981;-94.1540;United States;US;USA;Minnesota;;13631;1840008873
Falcon Heights;Falcon Heights;44.9899;-93.1770;United States;US;USA;Minnesota;;5554;1840007838
Champlin;Champlin;45.1703;-93.3904;United States;US;USA;Minnesota;;24231;1840006746
Woodbury;Woodbury;44.9056;-92.9231;United States;US;USA;Minnesota;;68820;1840009998
Sartell;Sartell;45.6187;-94.2202;United States;US;USA;Minnesota;;17147;1840008886
Duluth;Duluth;46.7797;-92.1334;United States;US;USA;Minnesota;;120418.0;1840007685
Saint Paul;Saint Paul;44.9477;-93.1040;United States;US;USA;Minnesota;admin;302398;1840008940
East Grand Forks;East Grand Forks;47.9283;-97.0137;United States;US;USA;Minnesota;;8699;1840007700
Saint Anthony;Saint Anthony;45.0275;-93.2174;United States;US;USA;Minnesota;;9007;1840008933
New Brighton;New Brighton;45.0658;-93.2061;United States;US;USA;Minnesota;;22496;1840007841
Moorhead;Moorhead;46.8674;-96.7457;United States;US;USA;Minnesota;;42492;1840007731
Ham Lake;Ham Lake;45.2545;-93.2039;United States;US;USA;Minnesota;;16221;1840006720
Wayne;Wayne;42.2774;-83.3877;United States;US;USA;Michigan;;16954;1840001846
Grand Haven;Grand Haven;43.0553;-86.2200;United States;US;USA;Michigan;;10911;1840002995
Alpena;Alpena;45.0745;-83.4383;United States;US;USA;Michigan;;13767.0;1840003947
Lapeer;Lapeer;43.0447;-83.3254;United States;US;USA;Michigan;;13283.0;1840002896
Williamston;Williamston;42.6836;-84.2837;United States;US;USA;Michigan;;6370.0;1840000420
Holland;Holland;42.7676;-86.0984;United States;US;USA;Michigan;;101421.0;1840002996
Charlotte;Charlotte;42.5662;-84.8304;United States;US;USA;Michigan;;12654.0;1840003107
Paw Paw;Paw Paw;42.2148;-85.8920;United States;US;USA;Michigan;;8472.0;1840011208
Hudsonville;Hudsonville;42.8634;-85.8626;United States;US;USA;Michigan;;7285;1840002997
Hazel Park;Hazel Park;42.4619;-83.0977;United States;US;USA;Michigan;;16530;1840002444
Frankenmuth;Frankenmuth;43.3320;-83.7395;United States;US;USA;Michigan;;5160.0;1840002814
Novi;Novi;42.4786;-83.4893;United States;US;USA;Michigan;;59211;1840002423
Ludington;Ludington;43.9567;-86.4431;United States;US;USA;Michigan;;10702.0;1840002547
South Haven;South Haven;42.4012;-86.2676;United States;US;USA;Michigan;;5742.0;1840003178
Houghton;Houghton;47.1122;-88.5696;United States;US;USA;Michigan;;16010.0;1840003919
Dowagiac;Dowagiac;41.9834;-86.1124;United States;US;USA;Michigan;;6026.0;1840003256
Clare;Clare;43.8245;-84.7628;United States;US;USA;Michigan;;5512.0;1840002561
Marquette;Marquette;46.5440;-87.4082;United States;US;USA;Michigan;;25955.0;1840003923
Mount Pleasant;Mount Pleasant;43.5966;-84.7758;United States;US;USA;Michigan;;37877.0;1840002663
Northville;Northville;42.4355;-83.4890;United States;US;USA;Michigan;;5979;1840003958
Clawson;Clawson;42.5367;-83.1504;United States;US;USA;Michigan;;11970;1840002440
Rochester;Rochester;42.6867;-83.1197;United States;US;USA;Michigan;;13017;1840002428
Cadillac;Cadillac;44.2494;-85.4137;United States;US;USA;Michigan;;11809.0;1840002512
East Grand Rapids;East Grand Rapids;42.9464;-85.6088;United States;US;USA;Michigan;;11637;1840002927
South Lyon;South Lyon;42.4613;-83.6526;United States;US;USA;Michigan;;123555.0;1840002432
Brighton;Brighton;42.5298;-83.7848;United States;US;USA;Michigan;;7604;1840003099
Big Rapids;Big Rapids;43.6992;-85.4802;United States;US;USA;Michigan;;14021.0;1840002678
Albion;Albion;42.2478;-84.7572;United States;US;USA;Michigan;;8920.0;1840003175
Fraser;Fraser;42.5388;-82.9496;United States;US;USA;Michigan;;14622;1840002421
Roseville;Roseville;42.5074;-82.9370;United States;US;USA;Michigan;;47602;1840003092
Birmingham;Birmingham;42.5447;-83.2167;United States;US;USA;Michigan;;21007;1840002438
Grosse Pointe;Grosse Pointe;42.3915;-82.9118;United States;US;USA;Michigan;;5187;1840003976
Kingsford;Kingsford;45.8062;-88.0994;United States;US;USA;Michigan;;5021;1840001992
Huntington Woods;Huntington Woods;42.4817;-83.1686;United States;US;USA;Michigan;;6328;1840002445
Bay City;Bay City;43.5903;-83.8886;United States;US;USA;Michigan;;67712.0;1840002583
Norton Shores;Norton Shores;43.1621;-86.2519;United States;US;USA;Michigan;;24340;1840002873
Kentwood;Kentwood;42.8852;-85.5925;United States;US;USA;Michigan;;51689;1840002930
Three Rivers;Three Rivers;41.9466;-85.6279;United States;US;USA;Michigan;;10684.0;1840003255
Melvindale;Melvindale;42.2803;-83.1782;United States;US;USA;Michigan;;10322;1840003986
Howell;Howell;42.6078;-83.9339;United States;US;USA;Michigan;;9527;1840003100
New Baltimore;New Baltimore;42.6903;-82.7398;United States;US;USA;Michigan;;12355;1840003090
Oak Park;Oak Park;42.4650;-83.1823;United States;US;USA;Michigan;;29645;1840002424
Swartz Creek;Swartz Creek;42.9626;-83.8260;United States;US;USA;Michigan;;5557;1840002944
Monroe;Monroe;41.9157;-83.3852;United States;US;USA;Michigan;;49389.0;1840003987
Ishpeming;Ishpeming;46.4861;-87.6658;United States;US;USA;Michigan;;12303.0;1840003922
Wyoming;Wyoming;42.8909;-85.7067;United States;US;USA;Michigan;;75567;1840000374
Allegan;Allegan;42.5299;-85.8462;United States;US;USA;Michigan;;6416.0;1840003114
Escanaba;Escanaba;45.7478;-87.0905;United States;US;USA;Michigan;;20370.0;1840003925
Rochester Hills;Rochester Hills;42.6645;-83.1563;United States;US;USA;Michigan;;73422;1840002429
Eastpointe;Eastpointe;42.4657;-82.9460;United States;US;USA;Michigan;;32673;1840002420
Muskegon;Muskegon;43.2280;-86.2560;United States;US;USA;Michigan;;161058.0;1840002870
East Lansing;East Lansing;42.7483;-84.4834;United States;US;USA;Michigan;;48870;1840003101
Westland;Westland;42.3192;-83.3806;United States;US;USA;Michigan;;81545;1840001847
Highland Park;Highland Park;42.4052;-83.0976;United States;US;USA;Michigan;;10883;1840003982
Fenton;Fenton;42.7993;-83.7144;United States;US;USA;Michigan;;11367;1840002948
Belding;Belding;43.0968;-85.2331;United States;US;USA;Michigan;;5800.0;1840003074
Saint Clair Shores;Saint Clair Shores;42.4922;-82.8957;United States;US;USA;Michigan;;59775;1840003093
Flushing;Flushing;43.0637;-83.8403;United States;US;USA;Michigan;;8029;1840002950
Jackson;Jackson;42.2430;-84.4038;United States;US;USA;Michigan;;88394.0;1840003173
Hamtramck;Hamtramck;42.3954;-83.0560;United States;US;USA;Michigan;;21752;1840003980
Walled Lake;Walled Lake;42.5379;-83.4786;United States;US;USA;Michigan;;7089;1840002435
River Rouge;River Rouge;42.2731;-83.1246;United States;US;USA;Michigan;;7482;1840003960
Flat Rock;Flat Rock;42.0991;-83.2715;United States;US;USA;Michigan;;9828;1840003973
Owosso;Owosso;42.9956;-84.1763;United States;US;USA;Michigan;;21653.0;1840003068
Traverse City;Traverse City;44.7545;-85.6034;United States;US;USA;Michigan;;49690.0;1840003946
Farmington;Farmington;42.4614;-83.3784;United States;US;USA;Michigan;;10514;1840002441
Muskegon Heights;Muskegon Heights;43.2024;-86.2420;United States;US;USA;Michigan;;10795;1840002871
Holly;Holly;42.7987;-83.6233;United States;US;USA;Michigan;;8309.0;1840011056
Grand Ledge;Grand Ledge;42.7546;-84.7435;United States;US;USA;Michigan;;7807;1840003109
Grand Rapids;Grand Rapids;42.9615;-85.6557;United States;US;USA;Michigan;;595467.0;1840002928
Trenton;Trenton;42.1394;-83.1930;United States;US;USA;Michigan;;18253;1840003966
Beverly Hills;Beverly Hills;42.5220;-83.2424;United States;US;USA;Michigan;;10470;1840011052
Romulus;Romulus;42.2237;-83.3660;United States;US;USA;Michigan;;23281;1840003963
Menominee;Menominee;45.1219;-87.6235;United States;US;USA;Michigan;;8279;1840002006
Ypsilanti;Ypsilanti;42.2437;-83.6207;United States;US;USA;Michigan;;21018;1840000459
Madison Heights;Madison Heights;42.5073;-83.1034;United States;US;USA;Michigan;;30088;1840002449
Saint Joseph;Saint Joseph;42.0969;-86.4849;United States;US;USA;Michigan;;8288;1840003213
Gaylord;Gaylord;45.0211;-84.6799;United States;US;USA;Michigan;;8399.0;1840002148
Tecumseh;Tecumseh;42.0066;-83.9451;United States;US;USA;Michigan;;8362;1840003228
Ann Arbor;Ann Arbor;42.2757;-83.7312;United States;US;USA;Michigan;;324421.0;1840003172
Hastings;Hastings;42.6498;-85.2886;United States;US;USA;Michigan;;7640.0;1840003110
Coldwater;Coldwater;41.9428;-85.0016;United States;US;USA;Michigan;;16613.0;1840003250
Kalamazoo;Kalamazoo;42.2749;-85.5882;United States;US;USA;Michigan;;214583.0;1840003185
Saginaw;Saginaw;43.4199;-83.9500;United States;US;USA;Michigan;;120088.0;1840002813
Lincoln Park;Lincoln Park;42.2433;-83.1810;United States;US;USA;Michigan;;36720;1840003984
Sault Sainte Marie;Sault Sainte Marie;46.4816;-84.3720;United States;US;USA;Michigan;;12705.0;1840003938
Livonia;Livonia;42.3972;-83.3733;United States;US;USA;Michigan;;94041;1840003985
Petoskey;Petoskey;45.3650;-84.9886;United States;US;USA;Michigan;;8323.0;1840003941
Harper Woods;Harper Woods;42.4390;-82.9294;United States;US;USA;Michigan;;13730;1840003981
Saint Clair;Saint Clair;42.8262;-82.4929;United States;US;USA;Michigan;;5367;1840003954
Pontiac;Pontiac;42.6493;-83.2878;United States;US;USA;Michigan;;59698;1840002427
Manistee;Manistee;44.2440;-86.3246;United States;US;USA;Michigan;;9345.0;1840002511
Eaton Rapids;Eaton Rapids;42.5093;-84.6528;United States;US;USA;Michigan;;5423.0;1840003108
Rockford;Rockford;43.1267;-85.5582;United States;US;USA;Michigan;;6229;1840002924
Ionia;Ionia;42.9772;-85.0725;United States;US;USA;Michigan;;14289.0;1840003075
Battle Creek;Battle Creek;42.2985;-85.2295;United States;US;USA;Michigan;;77174.0;1840003176
Grosse Pointe Woods;Grosse Pointe Woods;42.4366;-82.8989;United States;US;USA;Michigan;;15639;1840003979
Lansing;Lansing;42.7142;-84.5598;United States;US;USA;Michigan;admin;318278.0;1840003102
Southgate;Southgate;42.2047;-83.2058;United States;US;USA;Michigan;;29085;1840003964
Berrien Springs;Berrien Springs;41.9474;-86.3406;United States;US;USA;Michigan;;7162.0;1840011224
Niles;Niles;41.8347;-86.2472;United States;US;USA;Michigan;;11257;1840003212
Saint Louis;Saint Louis;43.4082;-84.6116;United States;US;USA;Michigan;;7060;1840002878
Sterling Heights;Sterling Heights;42.5810;-83.0304;United States;US;USA;Michigan;;132427;1840003094
Goodrich;Goodrich;42.9147;-83.5092;United States;US;USA;Michigan;;5815.0;1840011007
Marshall;Marshall;42.2619;-84.9599;United States;US;USA;Michigan;;7625.0;1840003177
Grand Blanc;Grand Blanc;42.9258;-83.6182;United States;US;USA;Michigan;;7954;1840002951
Whitehall;Whitehall;43.4004;-86.3406;United States;US;USA;Michigan;;10635.0;1840000366
Auburn Hills;Auburn Hills;42.6734;-83.2447;United States;US;USA;Michigan;;22795;1840002436
Lowell;Lowell;42.9351;-85.3457;United States;US;USA;Michigan;;7272.0;1840002931
Garden City;Garden City;42.3244;-83.3412;United States;US;USA;Michigan;;26719;1840003974
Grosse Pointe Park;Grosse Pointe Park;42.3794;-82.9288;United States;US;USA;Michigan;;11126;1840003978
Alma;Alma;43.3800;-84.6556;United States;US;USA;Michigan;;16502.0;1840002879
Wyandotte;Wyandotte;42.2114;-83.1558;United States;US;USA;Michigan;;24955;1840001849
Wixom;Wixom;42.5244;-83.5347;United States;US;USA;Michigan;;13758;1840000407
Saint Johns;Saint Johns;43.0008;-84.5557;United States;US;USA;Michigan;;8491.0;1840003076
Port Huron;Port Huron;42.9823;-82.4387;United States;US;USA;Michigan;;84361.0;1840003953
Allen Park;Allen Park;42.2597;-83.2107;United States;US;USA;Michigan;;27214;1840003967
Portland;Portland;42.8696;-84.8990;United States;US;USA;Michigan;;5089.0;1840003073
Milford;Milford;42.5871;-83.6012;United States;US;USA;Michigan;;6471;1840011058
Otsego;Otsego;42.4570;-85.6975;United States;US;USA;Michigan;;11864.0;1840003111
Flint;Flint;43.0235;-83.6921;United States;US;USA;Michigan;;338616.0;1840002949
Marysville;Marysville;42.9085;-82.4806;United States;US;USA;Michigan;;9735;1840003957
Dearborn;Dearborn;42.3127;-83.2130;United States;US;USA;Michigan;;94444;1840003969
Sturgis;Sturgis;41.8003;-85.4184;United States;US;USA;Michigan;;12903.0;1840003254
Grandville;Grandville;42.9003;-85.7564;United States;US;USA;Michigan;;16002;1840002929
Inkster;Inkster;42.2935;-83.3148;United States;US;USA;Michigan;;24462;1840003983
Richmond;Richmond;42.8094;-82.7517;United States;US;USA;Michigan;;6291.0;1840003091
Center Line;Center Line;42.4805;-83.0273;United States;US;USA;Michigan;;8297;1840002419
Troy;Troy;42.5817;-83.1458;United States;US;USA;Michigan;;83641;1840002434
Warren;Warren;42.4934;-83.0270;United States;US;USA;Michigan;;135125;1840002418
Mason;Mason;42.5805;-84.4426;United States;US;USA;Michigan;;8395;1840003104
Riverview;Riverview;42.1729;-83.1935;United States;US;USA;Michigan;;12103;1840003961
Zeeland;Zeeland;42.8139;-86.0129;United States;US;USA;Michigan;;5581;1840000383
Berkley;Berkley;42.4986;-83.1853;United States;US;USA;Michigan;;15272;1840002437
Taylor;Taylor;42.2260;-83.2688;United States;US;USA;Michigan;;61177;1840003965
Saline;Saline;42.1737;-83.7779;United States;US;USA;Michigan;;9151;1840003171
Midland;Midland;43.6239;-84.2316;United States;US;USA;Michigan;;59343.0;1840002660
Laurium;Laurium;47.2351;-88.4382;United States;US;USA;Michigan;;7214.0;1840013133
Greenville;Greenville;43.1797;-85.2534;United States;US;USA;Michigan;;9679.0;1840002877
Ecorse;Ecorse;42.2490;-83.1398;United States;US;USA;Michigan;;9181;1840003972
Mount Clemens;Mount Clemens;42.5977;-82.8821;United States;US;USA;Michigan;;16349;1840003089
Detroit;Detroit;42.3834;-83.1024;United States;US;USA;Michigan;;3520589.0;1840003971
Adrian;Adrian;41.8994;-84.0447;United States;US;USA;Michigan;;43850.0;1840003226
Walker;Walker;42.9857;-85.7443;United States;US;USA;Michigan;;24775;1840002925
Chelsea;Chelsea;42.3132;-84.0187;United States;US;USA;Michigan;;5588.0;1840006976
Southfield;Southfield;42.4765;-83.2605;United States;US;USA;Michigan;;73100;1840002431
Burton;Burton;42.9974;-83.6175;United States;US;USA;Michigan;;28648;1840002945
Ironwood;Ironwood;46.4528;-90.1502;United States;US;USA;Michigan;;6561.0;1840001942
Benton Harbor;Benton Harbor;42.1160;-86.4484;United States;US;USA;Michigan;;60298.0;1840003215
Milan;Milan;42.0820;-83.6847;United States;US;USA;Michigan;;7742.0;1840003170
Grosse Pointe Farms;Grosse Pointe Farms;42.4067;-82.8992;United States;US;USA;Michigan;;9155;1840003977
Portage;Portage;42.2000;-85.5907;United States;US;USA;Michigan;;48508;1840003183
Dearborn Heights;Dearborn Heights;42.3164;-83.2769;United States;US;USA;Michigan;;55761;1840003970
Springfield;Springfield;42.3246;-85.2371;United States;US;USA;Michigan;;5196;1840003174
Farmington Hills;Farmington Hills;42.4860;-83.3771;United States;US;USA;Michigan;;81129;1840002442
Iron Mountain;Iron Mountain;45.8275;-88.0605;United States;US;USA;Michigan;;18732.0;1840001991
Ferndale;Ferndale;42.4592;-83.1314;United States;US;USA;Michigan;;20099;1840002443
Hillsdale;Hillsdale;41.9274;-84.6365;United States;US;USA;Michigan;;11452.0;1840003252
Plymouth;Plymouth;42.3718;-83.4680;United States;US;USA;Michigan;;9077;1840003959
Woodhaven;Woodhaven;42.1320;-83.2374;United States;US;USA;Michigan;;12461;1840001848
Royal Oak;Royal Oak;42.5084;-83.1539;United States;US;USA;Michigan;;59006;1840002430
